F:\Data\IMG\IMG\center_2020_10_03_16_23_11_204.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_11_204.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_11_204.jpg, 0, 0.6067171, 0, 9.220199
F:\Data\IMG\IMG\center_2020_10_03_16_23_11_305.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_11_305.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_11_305.jpg, 0, 0.3044851, 0, 9.59926
F:\Data\IMG\IMG\center_2020_10_03_16_23_11_411.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_11_411.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_11_411.jpg, 0, 0, 0, 9.605529
F:\Data\IMG\IMG\center_2020_10_03_16_23_11_516.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_11_516.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_11_516.jpg, 0, 0, 0, 9.50812
F:\Data\IMG\IMG\center_2020_10_03_16_23_11_624.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_11_624.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_11_624.jpg, 0, 0, 0, 9.392303
F:\Data\IMG\IMG\center_2020_10_03_16_23_11_729.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_11_729.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_11_729.jpg, 0, 0.3159108, 0, 9.563255
F:\Data\IMG\IMG\center_2020_10_03_16_23_11_836.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_11_836.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_11_836.jpg, 0, 0.636153, 0, 10.11018
F:\Data\IMG\IMG\center_2020_10_03_16_23_11_938.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_11_938.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_11_938.jpg, 0.0686118, 0.9024279, 0, 11.01259
F:\Data\IMG\IMG\center_2020_10_03_16_23_12_050.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_12_050.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_12_050.jpg, 0.4442469, 0.5267926, 0, 11.38075
F:\Data\IMG\IMG\center_2020_10_03_16_23_12_160.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_12_160.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_12_160.jpg, 0.7372358, 0.2338036, 0, 11.73877
F:\Data\IMG\IMG\center_2020_10_03_16_23_12_263.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_12_263.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_12_263.jpg, 0.4624995, 0, 0, 11.6554
F:\Data\IMG\IMG\center_2020_10_03_16_23_12_365.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_12_365.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_12_365.jpg, 0.1568025, 0, 0, 11.66192
F:\Data\IMG\IMG\center_2020_10_03_16_23_12_474.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_12_474.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_12_474.jpg, 0, 0, 0, 11.63718
F:\Data\IMG\IMG\center_2020_10_03_16_23_12_578.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_12_578.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_12_578.jpg, 0, 0, 0, 11.15942
F:\Data\IMG\IMG\center_2020_10_03_16_23_12_683.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_12_683.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_12_683.jpg, 0, 0, 0, 11.23666
F:\Data\IMG\IMG\center_2020_10_03_16_23_12_788.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_12_788.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_12_788.jpg, 0, 0, 0, 11.1313
F:\Data\IMG\IMG\center_2020_10_03_16_23_12_896.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_12_896.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_12_896.jpg, -0.2024388, 0, 0, 10.98644
F:\Data\IMG\IMG\center_2020_10_03_16_23_12_999.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_12_999.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_12_999.jpg, 0, 0, 0, 10.87
F:\Data\IMG\IMG\center_2020_10_03_16_23_13_104.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_13_104.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_13_104.jpg, 0, 0, 0, 10.7387
F:\Data\IMG\IMG\center_2020_10_03_16_23_13_206.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_13_206.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_13_206.jpg, 0, 0.307113, 0, 10.89524
F:\Data\IMG\IMG\center_2020_10_03_16_23_13_309.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_13_309.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_13_309.jpg, 0, 0.6155205, 0, 11.46819
F:\Data\IMG\IMG\center_2020_10_03_16_23_13_419.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_13_419.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_13_419.jpg, 0, 0.9103237, 0, 12.31869
F:\Data\IMG\IMG\center_2020_10_03_16_23_13_523.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_13_523.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_13_523.jpg, 0, 1, 0, 13.57453
F:\Data\IMG\IMG\center_2020_10_03_16_23_13_634.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_13_634.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_13_634.jpg, 0, 1, 0, 14.6146
F:\Data\IMG\IMG\center_2020_10_03_16_23_13_737.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_13_737.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_13_737.jpg, 0, 1, 0, 15.76008
F:\Data\IMG\IMG\center_2020_10_03_16_23_13_839.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_13_839.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_13_839.jpg, 0, 1, 0, 16.68556
F:\Data\IMG\IMG\center_2020_10_03_16_23_13_944.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_13_944.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_13_944.jpg, 0, 1, 0, 17.92921
F:\Data\IMG\IMG\center_2020_10_03_16_23_14_048.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_14_048.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_14_048.jpg, 0, 1, 0, 19.1142
F:\Data\IMG\IMG\center_2020_10_03_16_23_14_149.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_14_149.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_14_149.jpg, 0, 1, 0, 20.00739
F:\Data\IMG\IMG\center_2020_10_03_16_23_14_250.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_14_250.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_14_250.jpg, 0, 1, 0, 21.1099
F:\Data\IMG\IMG\center_2020_10_03_16_23_14_355.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_14_355.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_14_355.jpg, 0, 1, 0, 22.04824
F:\Data\IMG\IMG\center_2020_10_03_16_23_14_462.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_14_462.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_14_462.jpg, 0, 0.7194904, 0, 22.84125
F:\Data\IMG\IMG\center_2020_10_03_16_23_14_575.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_14_575.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_14_575.jpg, 0, 0.341011, 0, 23.21978
F:\Data\IMG\IMG\center_2020_10_03_16_23_14_682.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_14_682.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_14_682.jpg, 0, 0.0562219, 0, 23.14858
F:\Data\IMG\IMG\center_2020_10_03_16_23_14_796.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_14_796.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_14_796.jpg, 0, 0, 0, 22.86951
F:\Data\IMG\IMG\center_2020_10_03_16_23_14_897.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_14_897.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_14_897.jpg, 0, 0, 0, 22.63861
F:\Data\IMG\IMG\center_2020_10_03_16_23_15_001.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_15_001.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_15_001.jpg, 0, 0.0398154, 0, 22.4119
F:\Data\IMG\IMG\center_2020_10_03_16_23_15_106.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_15_106.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_15_106.jpg, 0, 0.2607738, 0, 22.57301
F:\Data\IMG\IMG\center_2020_10_03_16_23_15_215.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_15_215.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_15_215.jpg, 0, 0, 0, 22.40436
F:\Data\IMG\IMG\center_2020_10_03_16_23_15_324.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_15_324.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_15_324.jpg, 0, 0, 0, 22.1375
F:\Data\IMG\IMG\center_2020_10_03_16_23_15_430.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_15_430.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_15_430.jpg, 0, 0, 0, 21.91963
F:\Data\IMG\IMG\center_2020_10_03_16_23_15_536.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_15_536.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_15_536.jpg, 0, 0, 0, 21.6969
F:\Data\IMG\IMG\center_2020_10_03_16_23_15_646.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_15_646.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_15_646.jpg, 0, 0, 0, 21.43613
F:\Data\IMG\IMG\center_2020_10_03_16_23_15_750.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_15_750.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_15_750.jpg, 0, 0, 0, 21.22211
F:\Data\IMG\IMG\center_2020_10_03_16_23_15_852.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_15_852.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_15_852.jpg, 0, 0, 0, 21.0081
F:\Data\IMG\IMG\center_2020_10_03_16_23_15_956.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_15_956.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_15_956.jpg, 0, 0, 0, 20.79803
F:\Data\IMG\IMG\center_2020_10_03_16_23_16_060.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_16_060.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_16_060.jpg, 0, 0, 0, 20.58843
F:\Data\IMG\IMG\center_2020_10_03_16_23_16_161.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_16_161.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_16_161.jpg, 0, 0, 0, 20.3826
F:\Data\IMG\IMG\center_2020_10_03_16_23_16_275.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_16_275.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_16_275.jpg, 0, 0, 0, 20.13743
F:\Data\IMG\IMG\center_2020_10_03_16_23_16_387.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_16_387.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_16_387.jpg, -0.2534463, 0, 0, 19.83364
F:\Data\IMG\IMG\center_2020_10_03_16_23_16_491.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_16_491.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_16_491.jpg, 0, 0, 0, 19.64064
F:\Data\IMG\IMG\center_2020_10_03_16_23_16_592.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_16_592.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_16_592.jpg, 0, 0, 0, 19.42214
F:\Data\IMG\IMG\center_2020_10_03_16_23_16_701.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_16_701.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_16_701.jpg, 0, 0, 0, 19.28756
F:\Data\IMG\IMG\center_2020_10_03_16_23_16_804.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_16_804.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_16_804.jpg, 0, 0, 0, 19.15087
F:\Data\IMG\IMG\center_2020_10_03_16_23_16_914.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_16_914.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_16_914.jpg, 0, 0, 0, 18.59605
F:\Data\IMG\IMG\center_2020_10_03_16_23_17_023.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_17_023.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_17_023.jpg, 0, 0, 0, 18.32406
F:\Data\IMG\IMG\center_2020_10_03_16_23_17_128.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_17_128.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_17_128.jpg, 0, 0.3119283, 0, 18.81866
F:\Data\IMG\IMG\center_2020_10_03_16_23_17_239.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_17_239.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_17_239.jpg, 0, 0.6076306, 0, 18.91543
F:\Data\IMG\IMG\center_2020_10_03_16_23_17_352.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_17_352.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_17_352.jpg, 0, 0.9828212, 0, 20.01984
F:\Data\IMG\IMG\center_2020_10_03_16_23_17_456.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_17_456.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_17_456.jpg, 0, 0.9046702, 0, 21.12055
F:\Data\IMG\IMG\center_2020_10_03_16_23_17_560.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_17_560.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_17_560.jpg, 0, 0.595975, 0, 21.66628
F:\Data\IMG\IMG\center_2020_10_03_16_23_17_665.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_17_665.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_17_665.jpg, 0, 0.2424241, 0, 21.88733
F:\Data\IMG\IMG\center_2020_10_03_16_23_17_766.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_17_766.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_17_766.jpg, 0, 0, 0, 21.85302
F:\Data\IMG\IMG\center_2020_10_03_16_23_17_875.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_17_875.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_17_875.jpg, 0, 0, 0, 21.39264
F:\Data\IMG\IMG\center_2020_10_03_16_23_17_983.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_17_983.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_17_983.jpg, 0, 0, 0, 21.45817
F:\Data\IMG\IMG\center_2020_10_03_16_23_18_091.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_18_091.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_18_091.jpg, 0, 0, 0, 21.20463
F:\Data\IMG\IMG\center_2020_10_03_16_23_18_201.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_18_201.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_18_201.jpg, 0, 0, 0, 20.68924
F:\Data\IMG\IMG\center_2020_10_03_16_23_18_307.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_18_307.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_18_307.jpg, -0.315024, 0, 0, 20.36438
F:\Data\IMG\IMG\center_2020_10_03_16_23_18_417.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_18_417.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_18_417.jpg, -0.02124839, 0, 0, 20.47862
F:\Data\IMG\IMG\center_2020_10_03_16_23_18_518.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_18_518.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_18_518.jpg, 0, 0, 0, 19.93725
F:\Data\IMG\IMG\center_2020_10_03_16_23_18_630.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_18_630.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_18_630.jpg, 0, 0, 0, 19.68463
F:\Data\IMG\IMG\center_2020_10_03_16_23_18_735.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_18_735.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_18_735.jpg, 0, 0, 0, 19.84643
F:\Data\IMG\IMG\center_2020_10_03_16_23_18_837.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_18_837.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_18_837.jpg, 0, 0, 0, 19.26382
F:\Data\IMG\IMG\center_2020_10_03_16_23_18_948.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_18_948.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_18_948.jpg, 0, 0, 0, 19.00857
F:\Data\IMG\IMG\center_2020_10_03_16_23_19_058.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_19_058.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_19_058.jpg, -0.2894322, 0, 0, 19.19216
F:\Data\IMG\IMG\center_2020_10_03_16_23_19_160.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_19_160.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_19_160.jpg, -0.06039809, 0, 0, 18.53788
F:\Data\IMG\IMG\center_2020_10_03_16_23_19_271.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_19_271.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_19_271.jpg, 0, 0, 0, 18.29843
F:\Data\IMG\IMG\center_2020_10_03_16_23_19_381.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_19_381.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_19_381.jpg, 0, 0, 0, 18.6028
F:\Data\IMG\IMG\center_2020_10_03_16_23_19_484.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_19_484.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_19_484.jpg, 0, 0, 0, 18.38375
F:\Data\IMG\IMG\center_2020_10_03_16_23_19_591.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_19_591.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_19_591.jpg, 0, 0, 0, 17.68966
F:\Data\IMG\IMG\center_2020_10_03_16_23_19_694.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_19_694.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_19_694.jpg, -0.3076149, 0, 0, 17.95611
F:\Data\IMG\IMG\center_2020_10_03_16_23_19_795.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_19_795.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_19_795.jpg, -0.612009, 0, 0, 17.1627
F:\Data\IMG\IMG\center_2020_10_03_16_23_19_903.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_19_903.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_19_903.jpg, -0.7900897, 0, 0, 16.62228
F:\Data\IMG\IMG\center_2020_10_03_16_23_20_010.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_20_010.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_20_010.jpg, -0.4683391, 0, 0, 16.99439
F:\Data\IMG\IMG\center_2020_10_03_16_23_20_120.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_20_120.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_20_120.jpg, -0.171955, 0, 0, 16.34323
F:\Data\IMG\IMG\center_2020_10_03_16_23_20_231.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_20_231.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_20_231.jpg, 0, 0, 0, 16.08274
F:\Data\IMG\IMG\center_2020_10_03_16_23_20_336.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_20_336.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_20_336.jpg, 0, 0, 0, 16.45103
F:\Data\IMG\IMG\center_2020_10_03_16_23_20_451.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_20_451.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_20_451.jpg, 0, 0, 0, 16.25017
F:\Data\IMG\IMG\center_2020_10_03_16_23_20_561.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_20_561.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_20_561.jpg, 0, 0, 0, 15.55348
F:\Data\IMG\IMG\center_2020_10_03_16_23_20_671.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_20_671.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_20_671.jpg, 0, 0, 0, 15.37391
F:\Data\IMG\IMG\center_2020_10_03_16_23_20_781.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_20_781.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_20_781.jpg, 0, 0, 0, 15.74818
F:\Data\IMG\IMG\center_2020_10_03_16_23_20_885.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_20_885.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_20_885.jpg, 0, 0, 0, 15.56064
F:\Data\IMG\IMG\center_2020_10_03_16_23_20_996.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_20_996.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_20_996.jpg, 0, 0, 0, 14.88683
F:\Data\IMG\IMG\center_2020_10_03_16_23_21_102.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_21_102.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_21_102.jpg, 0, 0, 0, 15.25459
F:\Data\IMG\IMG\center_2020_10_03_16_23_21_216.jpg, F:\Data\IMG\IMG\left_2020_10_03_16_23_21_216.jpg, F:\Data\IMG\IMG\right_2020_10_03_16_23_21_216.jpg, 0, 0, 0, 15.07455
